hp_key,train_frac,f1,f1_std,acc,acc_std,auc,auc_std
"{'cost': 55.07756349624877, 'kernel': 'radial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.0010688655367635522, 'gamma': 6659.16924059112, 'degree': None}",0.05,5.1110983e-06,1.6865192e-06,0.13035287,0.0013625597,0.5272286,0.004045109
"{'cost': 55.07756349624877, 'kernel': 'radial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.0010688655367635522, 'gamma': 6659.16924059112, 'degree': None}",0.25,9.11057e-06,2.3197256e-06,0.137185,0.0005571042,0.50643843,0.0014473893
"{'cost': 55.07756349624877, 'kernel': 'radial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.0010688655367635522, 'gamma': 6659.16924059112, 'degree': None}",0.5,1.8292665e-05,5.619027e-06,0.13845497,0.00049175974,0.4977018,0.0051740953
"{'cost': 55.07756349624877, 'kernel': 'radial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.0010688655367635522, 'gamma': 6659.16924059112, 'degree': None}",0.75,2.0194053e-05,6.490467e-06,0.13806558,0.0006785632,0.5051563,0.004957925
"{'cost': 55.07756349624877, 'kernel': 'radial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.0010688655367635522, 'gamma': 6659.16924059112, 'degree': None}",1.0,8.714199e-06,3.914877e-06,0.13740249,0.0009549903,0.51469195,0.009904607
"{'cost': 976.2638197510596, 'kernel': 'linear', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.002846492710999029, 'gamma': None, 'degree': None}",0.05,0.00010311305,2.3002878e-05,0.63472664,0.009899584,0.9478339,0.010252396
"{'cost': 976.2638197510596, 'kernel': 'linear', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.002846492710999029, 'gamma': None, 'degree': None}",0.25,3.3974648e-06,1.5281938e-06,0.9625397,0.002160474,0.99654084,0.00051099353
"{'cost': 976.2638197510596, 'kernel': 'linear', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.002846492710999029, 'gamma': None, 'degree': None}",0.5,4.5657157e-06,2.4610583e-06,0.9895132,0.0010533972,0.9990164,0.00014832221
"{'cost': 976.2638197510596, 'kernel': 'linear', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.002846492710999029, 'gamma': None, 'degree': None}",0.75,3.772974e-06,1.3965307e-06,0.9948424,0.0009875041,0.99954975,6.874777e-05
"{'cost': 976.2638197510596, 'kernel': 'linear', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.002846492710999029, 'gamma': None, 'degree': None}",1.0,3.0726194e-06,1.7476184e-06,0.9941883,0.0031642194,0.99961483,0.00015975776
"{'cost': 34.133752998939045, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.mean', 'tolerance': 0.017256538087515944, 'gamma': None, 'degree': 4}",0.05,0.0020957857,0.0004112803,0.347467,0.013928203,0.7616568,0.024048144
"{'cost': 34.133752998939045, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.mean', 'tolerance': 0.017256538087515944, 'gamma': None, 'degree': 4}",0.25,0.0001296848,4.6845813e-05,0.8474089,0.005153899,0.9607636,0.0027355205
"{'cost': 34.133752998939045, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.mean', 'tolerance': 0.017256538087515944, 'gamma': None, 'degree': 4}",0.5,5.9849022e-05,2.892075e-05,0.957119,0.0018511968,0.9876958,0.001266525
"{'cost': 34.133752998939045, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.mean', 'tolerance': 0.017256538087515944, 'gamma': None, 'degree': 4}",0.75,3.9961935e-05,1.9754501e-05,0.98054,0.0008391493,0.99443454,0.0008068983
"{'cost': 34.133752998939045, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.mean', 'tolerance': 0.017256538087515944, 'gamma': None, 'degree': 4}",1.0,6.514788e-06,4.7451663e-06,0.9852203,0.002652445,0.99674034,0.0008238431
"{'cost': 95.3125169808543, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.4821319351837825, 'gamma': None, 'degree': 4}",0.05,0.0018653721,0.00020854027,0.38273215,0.013373033,0.7684732,0.017331531
"{'cost': 95.3125169808543, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.4821319351837825, 'gamma': None, 'degree': 4}",0.25,7.1421266e-05,2.1789669e-05,0.8742245,0.0027296129,0.9654261,0.0028739215
"{'cost': 95.3125169808543, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.4821319351837825, 'gamma': None, 'degree': 4}",0.5,1.4081597e-05,5.8931973e-06,0.96797836,0.0009369622,0.98905116,0.00080701057
"{'cost': 95.3125169808543, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.4821319351837825, 'gamma': None, 'degree': 4}",0.75,4.8696993e-06,2.4828823e-06,0.98616636,0.0006975129,0.9956684,0.000513786
"{'cost': 95.3125169808543, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.4821319351837825, 'gamma': None, 'degree': 4}",1.0,1.4901161e-07,1.16952755e-07,0.99066305,0.001767094,0.9979765,0.0008311904
"{'cost': 8342.841534769126, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.mean', 'tolerance': 0.01597864300766233, 'gamma': None, 'degree': 5}",0.05,0.0012912273,0.00026466287,0.3855731,0.01013287,0.784878,0.020348007
"{'cost': 8342.841534769126, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.mean', 'tolerance': 0.01597864300766233, 'gamma': None, 'degree': 5}",0.25,0.00010248423,2.9327703e-05,0.8835745,0.0052391,0.97765446,0.0017502833
"{'cost': 8342.841534769126, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.mean', 'tolerance': 0.01597864300766233, 'gamma': None, 'degree': 5}",0.5,3.9002298e-05,1.4086118e-05,0.9687904,0.0012591408,0.99469197,0.0004931919
"{'cost': 8342.841534769126, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.mean', 'tolerance': 0.01597864300766233, 'gamma': None, 'degree': 5}",0.75,2.9152632e-05,1.0536197e-05,0.9864565,0.0006155564,0.99758446,0.00035314204
"{'cost': 8342.841534769126, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.mean', 'tolerance': 0.01597864300766233, 'gamma': None, 'degree': 5}",1.0,4.851818e-06,3.430215e-06,0.99056226,0.0014153216,0.9986202,0.0003984069
