hp_key,train_frac,f1,f1_std,acc,acc_std,auc,auc_std
"{'cost': 55.07756349624877, 'kernel': 'radial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.0010688655367635522, 'gamma': 6659.16924059112, 'degree': None}",0.05,0.06996123,0.0038148235,0.86751634,0.0021251966,0.6699677,0.016883377
"{'cost': 55.07756349624877, 'kernel': 'radial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.0010688655367635522, 'gamma': 6659.16924059112, 'degree': None}",0.25,0.14915004,0.002270526,0.8748995,0.0016041875,0.7314857,0.013753716
"{'cost': 55.07756349624877, 'kernel': 'radial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.0010688655367635522, 'gamma': 6659.16924059112, 'degree': None}",0.5,0.23837158,0.00703439,0.88077486,0.0018494591,0.7703559,0.01624918
"{'cost': 55.07756349624877, 'kernel': 'radial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.0010688655367635522, 'gamma': 6659.16924059112, 'degree': None}",0.75,0.34310547,0.01218282,0.88978946,0.002829595,0.7848635,0.015863603
"{'cost': 55.07756349624877, 'kernel': 'radial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.0010688655367635522, 'gamma': 6659.16924059112, 'degree': None}",1.0,0.37987286,0.06373561,0.8918373,0.005922249,0.7610431,0.021824952
"{'cost': 976.2638197510596, 'kernel': 'linear', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.002846492710999029, 'gamma': None, 'degree': None}",0.05,0.76804805,0.015969085,0.9417156,0.0029086608,0.9264389,0.007343304
"{'cost': 976.2638197510596, 'kernel': 'linear', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.002846492710999029, 'gamma': None, 'degree': None}",0.25,0.83119786,0.0103438245,0.95502836,0.0018697546,0.95734006,0.004146215
"{'cost': 976.2638197510596, 'kernel': 'linear', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.002846492710999029, 'gamma': None, 'degree': None}",0.5,0.79100204,0.016886842,0.94974726,0.0031309673,0.961232,0.004069331
"{'cost': 976.2638197510596, 'kernel': 'linear', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.002846492710999029, 'gamma': None, 'degree': None}",0.75,0.79660994,0.019475838,0.95029294,0.004000797,0.9641792,0.0055453884
"{'cost': 976.2638197510596, 'kernel': 'linear', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.002846492710999029, 'gamma': None, 'degree': None}",1.0,0.83814543,0.050083917,0.95941097,0.010277282,0.96924436,0.00889324
"{'cost': 34.133752998939045, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.mean', 'tolerance': 0.017256538087515944, 'gamma': None, 'degree': 4}",0.05,0.1879285,0.06895427,0.872587,0.007926999,0.7970227,0.010553515
"{'cost': 34.133752998939045, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.mean', 'tolerance': 0.017256538087515944, 'gamma': None, 'degree': 4}",0.25,0.38965067,0.049931996,0.88393754,0.003890759,0.8665711,0.00887027
"{'cost': 34.133752998939045, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.mean', 'tolerance': 0.017256538087515944, 'gamma': None, 'degree': 4}",0.5,0.086757734,0.1014275,0.86710155,0.0054542553,0.8496626,0.01372734
"{'cost': 34.133752998939045, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.mean', 'tolerance': 0.017256538087515944, 'gamma': None, 'degree': 4}",0.75,0.11263963,0.099687986,0.8697203,0.006171213,0.85393286,0.009613163
"{'cost': 34.133752998939045, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.mean', 'tolerance': 0.017256538087515944, 'gamma': None, 'degree': 4}",1.0,0.1495842,0.1667903,0.8723227,0.0079380665,0.85220355,0.021516576
"{'cost': 95.3125169808543, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.4821319351837825, 'gamma': None, 'degree': 4}",0.05,0.18735138,0.054931387,0.8771144,0.0060005547,0.808537,0.010796648
"{'cost': 95.3125169808543, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.4821319351837825, 'gamma': None, 'degree': 4}",0.25,0.3939449,0.04110794,0.8855678,0.002717707,0.88386184,0.009211861
"{'cost': 95.3125169808543, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.4821319351837825, 'gamma': None, 'degree': 4}",0.5,0.1376725,0.094142295,0.8681488,0.0045141526,0.85358536,0.0143910665
"{'cost': 95.3125169808543, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.4821319351837825, 'gamma': None, 'degree': 4}",0.75,0.1172104,0.09677361,0.86792433,0.005405181,0.86419547,0.006312655
"{'cost': 95.3125169808543, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.4821319351837825, 'gamma': None, 'degree': 4}",1.0,0.16422704,0.15333629,0.87748444,0.0067015775,0.8724688,0.014142553
"{'cost': 8342.841534769126, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.mean', 'tolerance': 0.01597864300766233, 'gamma': None, 'degree': 5}",0.05,0.1845222,0.032667674,0.87157977,0.004474436,0.81622046,0.010575214
"{'cost': 8342.841534769126, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.mean', 'tolerance': 0.01597864300766233, 'gamma': None, 'degree': 5}",0.25,0.37205082,0.05510443,0.8825207,0.003805978,0.8889699,0.008335373
"{'cost': 8342.841534769126, 'kernel': 'polynomial', 'num.impute.selected.cpo': 'impute.mean', 'tolerance': 0.01597864300766233, 'gamma': None, 'degree': 5}",0.5,0.05180686,0.08758742,0.86441404,0.004948113,0.8756256,0.0073063485
