hp_key,train_frac,f1,f1_std,acc,acc_std,auc,auc_std
"{'cost': 55.07756349624877, 'kernel': 'radial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.0010688655367635522, 'gamma': 6659.16924059112, 'degree': None}",0.05,8.5830686e-07,3.8091054e-07,0.7034682,0.0021018481,0.5163518,0.011430163
"{'cost': 55.07756349624877, 'kernel': 'radial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.0010688655367635522, 'gamma': 6659.16924059112, 'degree': None}",0.25,5.483627e-07,9.0591215e-08,0.7028429,0.0012826183,0.49225503,0.00818298
"{'cost': 55.07756349624877, 'kernel': 'radial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.0010688655367635522, 'gamma': 6659.16924059112, 'degree': None}",0.5,2.6524066e-07,7.592284e-08,0.70115983,0.0010138276,0.48728108,0.011463227
"{'cost': 55.07756349624877, 'kernel': 'radial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.0010688655367635522, 'gamma': 6659.16924059112, 'degree': None}",0.75,3.9339065e-07,1.6900833e-07,0.70436007,0.0013879305,0.50948757,0.009151619
"{'cost': 55.07756349624877, 'kernel': 'radial', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.0010688655367635522, 'gamma': 6659.16924059112, 'degree': None}",1.0,6.7651274e-07,3.0568816e-07,0.70117944,0.0012604089,0.4964407,0.017095812
"{'cost': 976.2638197510596, 'kernel': 'linear', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.002846492710999029, 'gamma': None, 'degree': None}",0.05,0.00028859376,0.0001013651,0.8390347,0.0035452624,0.91210365,0.0081673255
"{'cost': 976.2638197510596, 'kernel': 'linear', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.002846492710999029, 'gamma': None, 'degree': None}",0.25,1.9541383e-05,8.591757e-06,0.90942496,0.0022350142,0.9791614,0.0008694564
"{'cost': 976.2638197510596, 'kernel': 'linear', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.002846492710999029, 'gamma': None, 'degree': None}",0.5,1.1768937e-05,4.2624706e-06,0.9274718,0.0026040038,0.9883917,0.0008634022
"{'cost': 976.2638197510596, 'kernel': 'linear', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.002846492710999029, 'gamma': None, 'degree': None}",0.75,6.4104797e-06,2.8877653e-06,0.931668,0.0036053925,0.9897869,0.0010297421
"{'cost': 976.2638197510596, 'kernel': 'linear', 'num.impute.selected.cpo': 'impute.median', 'tolerance': 0.002846492710999029, 'gamma': None, 'degree': None}",1.0,6.6578386e-06,4.8170955e-06,0.94006646,0.011547326,0.99228686,0.0011663669
