hp_key,train_frac,f1,f1_std,acc,acc_std,auc,auc_std
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.05,6.456375e-05,2.3412287e-05,0.32363328,0.018457053,0.7225895,0.0067935158
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.25,5.8713555e-05,2.8904538e-05,0.36973122,0.015244356,0.74843735,0.012397551
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.5,6.7701934e-05,3.3176144e-05,0.38169694,0.023111127,0.70301944,0.028386923
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.75,4.5740606e-05,2.2234393e-05,0.30422315,0.026205532,0.6675151,0.026009282
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",1.0,5.9133767e-05,1.1774661e-05,0.32929248,0.011840614,0.7031771,0.015677579
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.05,2.9206277e-07,9.7758885e-08,0.6304132,0.010845601,0.9075791,0.0077910256
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.25,5.8561563e-06,2.3160546e-06,0.8064102,0.008597586,0.97386265,0.0031065345
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.5,2.4467706e-06,1.284162e-06,0.83091867,0.010955726,0.9797556,0.0028930185
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.75,1.8537045e-06,6.9328684e-07,0.8288369,0.008121031,0.9743136,0.003114527
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",1.0,1.2001396e-05,3.30368e-06,0.8216343,0.005221571,0.9695322,0.0025442005
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.05,2.3066998e-06,2.9327666e-07,0.5458382,0.01564064,0.8598398,0.009934184
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.25,1.5616417e-05,5.9876716e-06,0.74217427,0.008951254,0.9591195,0.004751782
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.5,8.541346e-06,4.6323817e-06,0.8135395,0.008314551,0.97446233,0.0039478233
