hp_key,train_frac,f1,f1_std,acc,acc_std,auc,auc_std
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.99718714,0.00045638977,0.98840797,0.0017024333,0.5121876,0.004818834
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.9980272,0.00018879009,0.98857135,0.0010141188,0.47202158,0.010950234
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.99810773,7.21262e-05,0.99112576,0.00081615796,0.512627,0.017821092
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.9980046,0.00024426403,0.9909135,0.001466811,0.51439846,0.021903332
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.9982108,0.00022920026,0.9905468,0.002069377,0.49823862,0.0134790735
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.99699056,0.00027877133,0.9872303,0.000583724,0.58683884,0.017084451
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.99726,0.00037548144,0.9870536,0.0014185596,0.59317505,0.024631063
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.99693966,0.00037213467,0.9878826,0.0008069603,0.62527335,0.02093022
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.99680376,0.0003307087,0.98655283,0.0010695889,0.59208584,0.020952787
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.99606055,0.0007508686,0.98568267,0.0023126581,0.60257375,0.046514742
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.99670124,0.0004676154,0.9852172,0.0005243074,0.5811105,0.01525656
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.99719155,0.00048095253,0.9847349,0.0011479725,0.5664701,0.012046568
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.9961168,0.0010270266,0.98536885,0.00077508244,0.58030546,0.024220778
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.9972809,0.0004343432,0.9849807,0.00106644,0.5604474,0.019862484
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.9970379,0.00042043696,0.9846476,0.0019074981,0.58959687,0.026289357
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.99725735,0.00043770083,0.9864775,0.0008952674,0.57522696,0.025760943
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.9968799,0.00060438213,0.98526037,0.0013677253,0.5839225,0.023166789
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.9973903,0.00069121603,0.98524714,0.0015541536,0.5376161,0.026825665
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.9973837,0.0007240295,0.9848224,0.0015845902,0.54493904,0.022901656
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.99702865,0.00056489895,0.9854581,0.001811427,0.6129669,0.033569444
"{'M': 49, 'distance': 'cosine', 'ef': 11, 'ef_construction': 128, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.9969076,0.00041439856,0.98459625,0.000555492,0.5772606,0.016911983
"{'M': 49, 'distance': 'cosine', 'ef': 11, 'ef_construction': 128, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.99733955,0.0005380906,0.9849459,0.0010550052,0.57341045,0.011963933
"{'M': 49, 'distance': 'cosine', 'ef': 11, 'ef_construction': 128, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.9960421,0.0012349657,0.9850017,0.0009713643,0.58242095,0.02525053
"{'M': 49, 'distance': 'cosine', 'ef': 11, 'ef_construction': 128, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.99716794,0.0005033987,0.9845375,0.0011711576,0.5703924,0.021833807
"{'M': 49, 'distance': 'cosine', 'ef': 11, 'ef_construction': 128, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.9968392,0.0004342932,0.9837874,0.002116752,0.6016125,0.025963508
"{'M': 18, 'distance': 'l2', 'ef': 45, 'ef_construction': 275, 'k': 20, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.997433,0.0002683081,0.98756135,0.00045285406,0.54554546,0.016145261
"{'M': 18, 'distance': 'l2', 'ef': 45, 'ef_construction': 275, 'k': 20, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.9976571,0.00028662337,0.9878231,0.0010747792,0.5563418,0.022420904
"{'M': 18, 'distance': 'l2', 'ef': 45, 'ef_construction': 275, 'k': 20, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.9976821,0.00027198874,0.9901226,0.00074796856,0.6118616,0.015344583
"{'M': 18, 'distance': 'l2', 'ef': 45, 'ef_construction': 275, 'k': 20, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.9978548,0.00017861904,0.99032557,0.0008980818,0.60489506,0.01819829
"{'M': 18, 'distance': 'l2', 'ef': 45, 'ef_construction': 275, 'k': 20, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.9976888,0.0002204864,0.9906392,0.0018811034,0.6415719,0.044643726
"{'M': 31, 'distance': 'ip', 'ef': 15, 'ef_construction': 12, 'k': 19, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.995547,0.0013008536,0.9883758,0.0019684038,0.46910238,0.015067425
"{'M': 31, 'distance': 'ip', 'ef': 15, 'ef_construction': 12, 'k': 19, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.99753964,0.0002651828,0.98858577,0.0012632073,0.45163003,0.01495348
"{'M': 31, 'distance': 'ip', 'ef': 15, 'ef_construction': 12, 'k': 19, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.9975933,0.00023535271,0.9899497,0.0005030763,0.48668185,0.021811437
"{'M': 31, 'distance': 'ip', 'ef': 15, 'ef_construction': 12, 'k': 19, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.997192,0.00046434175,0.9906009,0.0007243361,0.47747707,0.011433456
"{'M': 31, 'distance': 'ip', 'ef': 15, 'ef_construction': 12, 'k': 19, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.99756175,0.0001477694,0.9889948,0.0018169471,0.48490578,0.023798656
"{'M': 19, 'distance': 'cosine', 'ef': 40, 'ef_construction': 313, 'k': 3, 'num.impute.selected.cpo': 'impute.mean'}",0.05,0.9973389,0.00010396761,0.98282325,0.0008258732,0.5571512,0.028556708
