hp_key,train_frac,f1,f1_std,acc,acc_std,auc,auc_std
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.90640336,0.0030048033,0.82261384,0.0076870765,0.5311692,0.0119105335
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.9094388,0.0032962589,0.80222654,0.009148281,0.5816412,0.016125346
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.9029211,0.0053624967,0.82745105,0.013633157,0.54777944,0.02510924
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.90449476,0.0054346267,0.8173081,0.012953629,0.55884767,0.020774197
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.9007146,0.0035032192,0.8171984,0.00995217,0.571632,0.009548637
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.9068823,0.0030083812,0.828142,0.0054481537,0.53579056,0.008452402
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.90765667,0.0013619672,0.843155,0.008419821,0.5676137,0.0066757733
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.90955436,0.0027532862,0.8492285,0.009979785,0.59406567,0.0074912366
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.9083675,0.003427254,0.8334448,0.0137067,0.5853855,0.0117532145
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.9062401,0.0019972958,0.8314353,0.005192137,0.5518198,0.015405801
