hp_key,train_frac,f1,f1_std,acc,acc_std,auc,auc_std
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.05,1.4838576e-05,5.0881645e-06,0.3155181,0.011734475,0.71395546,0.012046927
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.25,2.4729967e-05,7.0658257e-06,0.27632675,0.012142326,0.66481113,0.0149288885
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.5,9.465218e-06,1.3738967e-06,0.24244483,0.005145248,0.62468904,0.01020085
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.75,7.8290705e-06,2.2833733e-06,0.26516217,0.008603712,0.6455008,0.0057893456
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",1.0,4.5511126e-05,1.1786473e-05,0.24781135,0.006395808,0.6372043,0.013422493
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.00012752414,3.1465403e-05,0.70066047,0.009002532,0.90616465,0.005810962
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.00012747943,5.8918333e-05,0.8645226,0.0046834806,0.96453905,0.0034826905
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.00022099614,8.450797e-05,0.88816327,0.0012440605,0.97314864,0.0033080683
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.00010173917,4.1705585e-05,0.88575476,0.0064550904,0.97312623,0.0014163549
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",1.0,4.454553e-05,1.5704009e-05,0.8983363,0.013239891,0.9827672,0.0032664721
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.0001426071,3.8721537e-05,0.6770447,0.0047405926,0.916397,0.0015231019
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.00028669537,8.226928e-05,0.8373019,0.005054966,0.96498364,0.0029096995
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.00028866233,0.00011075589,0.86466044,0.0035113583,0.97403014,0.00092744676
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.00042873324,0.00016220812,0.8753802,0.0053491457,0.978426,0.0019889858
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.0002587229,9.124094e-05,0.9141139,0.003658378,0.98597354,0.0016662705
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",0.05,8.3449486e-05,9.3162125e-06,0.63158286,0.008428312,0.9264736,0.0029172357
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.00015011728,4.000903e-05,0.78802764,0.0051285094,0.9617451,0.0016482167
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.00024018288,8.852801e-05,0.82700527,0.004194158,0.9706073,0.00082685385
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.00021820367,6.8502304e-05,0.86298734,0.00221531,0.97819155,0.002188309
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.00019387603,8.390606e-05,0.91134393,0.001675821,0.98725426,0.0008558561
"{'M': 49, 'distance': 'cosine', 'ef': 11, 'ef_construction': 128, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.00011775792,3.15239e-05,0.67287725,0.0039812387,0.921811,0.002109538
"{'M': 49, 'distance': 'cosine', 'ef': 11, 'ef_construction': 128, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.00021452308,6.4650754e-05,0.8385151,0.005016705,0.9684288,0.0029634961
"{'M': 49, 'distance': 'cosine', 'ef': 11, 'ef_construction': 128, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.00020706952,6.979019e-05,0.86783993,0.0038852536,0.9776646,0.00066972076
"{'M': 49, 'distance': 'cosine', 'ef': 11, 'ef_construction': 128, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.0003381908,0.00010984571,0.8802636,0.0044235615,0.9810486,0.0014163648
