hp_key,train_frac,f1,f1_std,acc,acc_std,auc,auc_std
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.55305517,0.09300507,0.54264736,0.025547905,0.63040894,0.03667864
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.0030599176,0.0034077426,0.46945652,0.017728599,0.641039,0.013795878
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.008899739,0.0051991646,0.46703562,0.0065473,0.686792,0.012802475
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.01966688,0.009933671,0.4675755,0.02085516,0.699586,0.018686753
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.06047217,0.061523035,0.46132573,0.027860302,0.71210974,0.021808447
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.72534925,0.004102881,0.5906007,0.012893677,0.64338005,0.0099390475
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.77058583,0.0023129696,0.70622396,0.015915256,0.7796278,0.012899453
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.7788402,0.006588094,0.71486187,0.015061084,0.8096963,0.008220283
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.7722064,0.010792346,0.6962965,0.019807223,0.8005613,0.012585629
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.756577,0.041339878,0.68671376,0.046839815,0.7737386,0.05533746
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.70396316,0.0057248333,0.5745346,0.011377271,0.6032637,0.008379074
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.75288945,0.0037719924,0.7057552,0.0037247967,0.74554056,0.010259427
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.7559764,0.0084839575,0.71260655,0.007393788,0.7726969,0.006767849
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.7417656,0.017104985,0.69126004,0.013279357,0.76225054,0.012968019
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.75246835,0.052257363,0.7155964,0.043414503,0.76365376,0.057848454
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.7278333,0.006793506,0.59712636,0.022763366,0.6383518,0.015784817
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.742518,0.004247328,0.69652873,0.011517927,0.7294394,0.013316926
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.7527558,0.00873972,0.70145583,0.010061824,0.76797426,0.017106295
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.744297,0.012321747,0.68784213,0.0125329085,0.7600776,0.018621238
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.7488347,0.04248947,0.714737,0.032073252,0.7494847,0.051928606
"{'M': 49, 'distance': 'cosine', 'ef': 11, 'ef_construction': 128, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.701703,0.0058416585,0.56797785,0.010001863,0.60421216,0.008983929
"{'M': 49, 'distance': 'cosine', 'ef': 11, 'ef_construction': 128, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.7514351,0.0037703412,0.70402133,0.004854648,0.7425605,0.011528686
"{'M': 49, 'distance': 'cosine', 'ef': 11, 'ef_construction': 128, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.7569705,0.008414666,0.7103225,0.007965642,0.76967096,0.005940397
"{'M': 49, 'distance': 'cosine', 'ef': 11, 'ef_construction': 128, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.7427094,0.016802773,0.6886492,0.013868838,0.7627042,0.013895806
"{'M': 49, 'distance': 'cosine', 'ef': 11, 'ef_construction': 128, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.7520473,0.05138682,0.7126969,0.043717854,0.7672552,0.05773185
"{'M': 18, 'distance': 'l2', 'ef': 45, 'ef_construction': 275, 'k': 20, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.73340344,0.005503216,0.5857833,0.018494565,0.6068355,0.016155208
"{'M': 18, 'distance': 'l2', 'ef': 45, 'ef_construction': 275, 'k': 20, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.77171236,0.0055504986,0.71127117,0.009619779,0.76715577,0.021033501
"{'M': 18, 'distance': 'l2', 'ef': 45, 'ef_construction': 275, 'k': 20, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.7719933,0.0068017878,0.7102157,0.01109719,0.7942109,0.016399002
"{'M': 18, 'distance': 'l2', 'ef': 45, 'ef_construction': 275, 'k': 20, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.7659227,0.011601291,0.6981636,0.018318336,0.7834838,0.02002097
"{'M': 18, 'distance': 'l2', 'ef': 45, 'ef_construction': 275, 'k': 20, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.7583992,0.042778444,0.7070685,0.046855997,0.77657497,0.05537758
"{'M': 31, 'distance': 'ip', 'ef': 15, 'ef_construction': 12, 'k': 19, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.66873646,0.044747237,0.6037349,0.017197264,0.59290683,0.020301338
"{'M': 31, 'distance': 'ip', 'ef': 15, 'ef_construction': 12, 'k': 19, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.0006777823,0.00080201443,0.4431947,0.013311391,0.64326704,0.017105194
"{'M': 31, 'distance': 'ip', 'ef': 15, 'ef_construction': 12, 'k': 19, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.01037274,0.008023212,0.4488287,0.0119877765,0.70600593,0.017191889
"{'M': 31, 'distance': 'ip', 'ef': 15, 'ef_construction': 12, 'k': 19, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.013784772,0.010581205,0.4465434,0.020532392,0.7093794,0.016752403
"{'M': 31, 'distance': 'ip', 'ef': 15, 'ef_construction': 12, 'k': 19, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.038651235,0.049479246,0.44515452,0.02163253,0.7117387,0.014029427
"{'M': 19, 'distance': 'cosine', 'ef': 40, 'ef_construction': 313, 'k': 3, 'num.impute.selected.cpo': 'impute.mean'}",0.05,0.6288182,0.009467374,0.6103817,0.015960496,0.6478809,0.025605885
"{'M': 19, 'distance': 'cosine', 'ef': 40, 'ef_construction': 313, 'k': 3, 'num.impute.selected.cpo': 'impute.mean'}",0.25,0.7113173,0.009637428,0.6647901,0.009002956,0.6930204,0.02254336
"{'M': 19, 'distance': 'cosine', 'ef': 40, 'ef_construction': 313, 'k': 3, 'num.impute.selected.cpo': 'impute.mean'}",0.5,0.7246926,0.0107142385,0.6847669,0.010661598,0.71968114,0.019201424
