hp_key,train_frac,f1,f1_std,acc,acc_std,auc,auc_std
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.00021241904,7.703427e-05,0.2890407,0.014903582,0.616733,0.01615922
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.25,1.0305643e-05,4.6752766e-06,0.28489572,0.009651715,0.56218797,0.009493811
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.5,6.10441e-05,3.6178273e-05,0.30438834,0.008723863,0.5932481,0.005159058
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",0.75,8.274615e-05,4.637713e-05,0.29907924,0.0069905976,0.57298934,0.010473622
"{'M': 41, 'distance': 'ip', 'ef': 25, 'ef_construction': 317, 'k': 15, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.00014120639,0.000105572464,0.29927242,0.0067475047,0.54255915,0.018424636
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.00038504897,0.00015782958,0.45233315,0.010708615,0.68143475,0.019198213
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.00024199486,7.254027e-05,0.49752983,0.012185157,0.77030665,0.005786001
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.00037675202,8.784446e-05,0.5308166,0.007841763,0.8040391,0.005580025
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.0005131781,0.0001507506,0.5453677,0.010807847,0.8246522,0.010235005
"{'M': 45, 'distance': 'l2', 'ef': 26, 'ef_construction': 13, 'k': 20, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.00026676356,0.00010694123,0.5698973,0.019624475,0.85427773,0.009342747
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.00024858414,0.00016981296,0.38846964,0.008133141,0.66778255,0.016196396
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.000105565785,5.3927586e-05,0.4411645,0.010589298,0.7497104,0.014132116
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.00015477538,6.464781e-05,0.47098905,0.006592773,0.78693473,0.0049740057
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.00019847453,6.862702e-05,0.48484626,0.0046135895,0.8013781,0.008293256
"{'M': 40, 'distance': 'cosine', 'ef': 10, 'ef_construction': 116, 'k': 28, 'num.impute.selected.cpo': 'impute.hist'}",1.0,7.392168e-05,3.553974e-05,0.5200521,0.0077395635,0.82144004,0.014083489
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.00026651024,0.00018346537,0.3758519,0.0068867686,0.63663477,0.015223654
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.0005635798,0.0002643219,0.42421514,0.0114429835,0.68956137,0.017425131
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.00036711694,0.00014604228,0.45942584,0.006441692,0.7422372,0.010157474
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.00047630965,0.00019149094,0.47682866,0.005675434,0.7640011,0.0071830363
"{'M': 42, 'distance': 'cosine', 'ef': 51, 'ef_construction': 200, 'k': 44, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.00017625093,3.784392e-05,0.49199796,0.011389374,0.79461205,0.018577855
