hp_key,train_frac,f1,f1_std,acc,acc_std,auc,auc_std
"{'alpha': 0.7004371218578347, 's': 0.10526188266248665, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.78428036,0.007525469,0.77402306,0.0055886745,0.86798984,0.0050897747
"{'alpha': 0.7004371218578347, 's': 0.10526188266248665, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.870743,0.003229122,0.8426534,0.007854432,0.9372962,0.0049280385
"{'alpha': 0.7004371218578347, 's': 0.10526188266248665, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.8782859,0.0039039752,0.83836365,0.009080231,0.9376129,0.003917171
"{'alpha': 0.7004371218578347, 's': 0.10526188266248665, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.8847062,0.0054412335,0.8449787,0.009366032,0.9433672,0.0028613352
"{'alpha': 0.7004371218578347, 's': 0.10526188266248665, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.8647305,0.015281753,0.8380907,0.010513339,0.94202435,0.0045793517
"{'alpha': 0.8441866428504345, 's': 0.11813167832659714, 'num.impute.selected.cpo': 'impute.mean'}",0.05,0.79594356,0.0071897884,0.7798935,0.0056161485,0.870567,0.004973802
"{'alpha': 0.8441866428504345, 's': 0.11813167832659714, 'num.impute.selected.cpo': 'impute.mean'}",0.25,0.8701399,0.0030593215,0.8388178,0.008674804,0.932022,0.0052632927
"{'alpha': 0.8441866428504345, 's': 0.11813167832659714, 'num.impute.selected.cpo': 'impute.mean'}",0.5,0.8761345,0.0035631235,0.83336496,0.009530007,0.93042296,0.0040103206
"{'alpha': 0.8441866428504345, 's': 0.11813167832659714, 'num.impute.selected.cpo': 'impute.mean'}",0.75,0.8832555,0.0044475594,0.8393013,0.009742293,0.9353798,0.0031938378
"{'alpha': 0.8441866428504345, 's': 0.11813167832659714, 'num.impute.selected.cpo': 'impute.mean'}",1.0,0.86503917,0.0133437235,0.83299017,0.0106619885,0.936776,0.005544607
"{'alpha': 0.6765143359376254, 's': 0.003429410905614047, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.71811616,0.008179293,0.6841499,0.0031378847,0.784782,0.0046378355
"{'alpha': 0.6765143359376254, 's': 0.003429410905614047, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.82353,0.003692755,0.81634474,0.00459466,0.9325207,0.004336322
"{'alpha': 0.6765143359376254, 's': 0.003429410905614047, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.8578907,0.00656846,0.8535776,0.006770771,0.95781106,0.0028873447
"{'alpha': 0.6765143359376254, 's': 0.003429410905614047, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.8735183,0.008965794,0.86769897,0.006409101,0.96582574,0.0027068986
"{'alpha': 0.6765143359376254, 's': 0.003429410905614047, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.8607262,0.017172497,0.86012566,0.008127951,0.9621614,0.0035924183
"{'alpha': 0.7278580572480748, 's': 1.757426854637206, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.7071662,0.0030168127,0.5714281,0.0034797867,0.51093596,0.0068220915
"{'alpha': 0.7278580572480748, 's': 1.757426854637206, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.70457876,0.003708813,0.5385774,0.005141087,0.5082108,0.006991422
"{'alpha': 0.7278580572480748, 's': 1.757426854637206, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.70633024,0.0043575964,0.5415283,0.00727156,0.52140033,0.015102173
"{'alpha': 0.7278580572480748, 's': 1.757426854637206, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.70953,0.0034813215,0.5499134,0.006895521,0.5298017,0.013355201
"{'alpha': 0.7278580572480748, 's': 1.757426854637206, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.7180058,0.0055975406,0.5430241,0.0068866313,0.50841206,0.010534051
"{'alpha': 0.9514579574463393, 's': 0.00471442514647118, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.7168042,0.007963565,0.6934828,0.0029611324,0.80320674,0.004746998
"{'alpha': 0.9514579574463393, 's': 0.00471442514647118, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.8276124,0.004121097,0.8277999,0.0054830555,0.9416682,0.0039490596
"{'alpha': 0.9514579574463393, 's': 0.00471442514647118, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.8599802,0.006315007,0.8595535,0.0065458613,0.9617799,0.0024305894
"{'alpha': 0.9514579574463393, 's': 0.00471442514647118, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.87398404,0.008876459,0.8730531,0.006219461,0.968551,0.002419295
"{'alpha': 0.9514579574463393, 's': 0.00471442514647118, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.85901946,0.017270535,0.86273223,0.00846829,0.96454895,0.003318094
"{'alpha': 0.012703197034767633, 's': 1.1181600691291653, 'num.impute.selected.cpo': 'impute.mean'}",0.05,0.8194804,0.0052874046,0.7699014,0.0091298055,0.887698,0.005051031
"{'alpha': 0.012703197034767633, 's': 1.1181600691291653, 'num.impute.selected.cpo': 'impute.mean'}",0.25,0.8706263,0.0032396775,0.8362026,0.0071711033,0.9391018,0.0041539683
"{'alpha': 0.012703197034767633, 's': 1.1181600691291653, 'num.impute.selected.cpo': 'impute.mean'}",0.5,0.87294847,0.0040251175,0.8262932,0.007296954,0.9380307,0.003295308
"{'alpha': 0.012703197034767633, 's': 1.1181600691291653, 'num.impute.selected.cpo': 'impute.mean'}",0.75,0.87868106,0.005360714,0.8294603,0.008621492,0.9412451,0.0032604327
"{'alpha': 0.012703197034767633, 's': 1.1181600691291653, 'num.impute.selected.cpo': 'impute.mean'}",1.0,0.859465,0.014140248,0.81608856,0.010589378,0.9374506,0.0046403627
"{'alpha': 0.41358769878652346, 's': 0.015842774198612544, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.7281726,0.010217059,0.7050284,0.003120352,0.83733433,0.0050608176
"{'alpha': 0.41358769878652346, 's': 0.015842774198612544, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.8411794,0.0041790996,0.8346588,0.0055682682,0.946624,0.0028213775
"{'alpha': 0.41358769878652346, 's': 0.015842774198612544, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.86579025,0.0059752404,0.8586639,0.0069451053,0.96246874,0.0021665872
"{'alpha': 0.41358769878652346, 's': 0.015842774198612544, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.8780573,0.008399387,0.8720047,0.006545098,0.969508,0.0022251986
"{'alpha': 0.41358769878652346, 's': 0.015842774198612544, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.8616494,0.017455913,0.8573202,0.0097244,0.9635248,0.0034479771
"{'alpha': 0.04881279380000003, 's': 0.6713668295562348, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.8166442,0.0049060285,0.7706069,0.008789888,0.88284,0.006457823
"{'alpha': 0.04881279380000003, 's': 0.6713668295562348, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.8733736,0.003932602,0.83544713,0.006032612,0.9359225,0.0045733326
"{'alpha': 0.04881279380000003, 's': 0.6713668295562348, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.8771493,0.0038175401,0.82494724,0.0075844345,0.9319824,0.0037589176
"{'alpha': 0.04881279380000003, 's': 0.6713668295562348, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.88337696,0.0049837753,0.8287382,0.00908792,0.93422544,0.0027390423
"{'alpha': 0.04881279380000003, 's': 0.6713668295562348, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.86447585,0.013991906,0.818926,0.010995384,0.9336239,0.004332149
"{'alpha': 0.09992856132121142, 's': 0.23486273580401892, 'num.impute.selected.cpo': 'impute.mean'}",0.05,0.8049902,0.006674269,0.77724177,0.0073986673,0.8978011,0.0047251913
"{'alpha': 0.09992856132121142, 's': 0.23486273580401892, 'num.impute.selected.cpo': 'impute.mean'}",0.25,0.87479085,0.0034732833,0.85598344,0.006912018,0.9543856,0.0034199061
"{'alpha': 0.09992856132121142, 's': 0.23486273580401892, 'num.impute.selected.cpo': 'impute.mean'}",0.5,0.88167286,0.0044419398,0.85350835,0.007220986,0.95531255,0.0028516003
"{'alpha': 0.09992856132121142, 's': 0.23486273580401892, 'num.impute.selected.cpo': 'impute.mean'}",0.75,0.88832283,0.005930835,0.8585911,0.008121306,0.9597241,0.0028043496
"{'alpha': 0.09992856132121142, 's': 0.23486273580401892, 'num.impute.selected.cpo': 'impute.mean'}",1.0,0.8681175,0.016069958,0.8466296,0.010604832,0.9559024,0.003823483
"{'alpha': 0.5080663057670065, 's': 37.19371664213484, 'num.impute.selected.cpo': 'impute.mean'}",0.05,0.7133112,0.0016206114,0.5691741,0.0037639213,0.49056512,0.0031479257
"{'alpha': 0.5080663057670065, 's': 37.19371664213484, 'num.impute.selected.cpo': 'impute.mean'}",0.25,0.72036624,0.001069458,0.54199433,0.006325835,0.4825595,0.007012353
"{'alpha': 0.5080663057670065, 's': 37.19371664213484, 'num.impute.selected.cpo': 'impute.mean'}",0.5,0.7170496,0.0019927488,0.54483944,0.0063624457,0.49496683,0.013441606
"{'alpha': 0.5080663057670065, 's': 37.19371664213484, 'num.impute.selected.cpo': 'impute.mean'}",0.75,0.7190223,0.0019725824,0.5496599,0.006832701,0.5056691,0.00989768
"{'alpha': 0.5080663057670065, 's': 37.19371664213484, 'num.impute.selected.cpo': 'impute.mean'}",1.0,0.7166047,0.0051400573,0.5477338,0.0050779902,0.49288648,0.009585804
"{'alpha': 0.20024753933447748, 's': 19.82849512498178, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.709986,0.0031879554,0.56121063,0.006433543,0.49814725,0.004271014
"{'alpha': 0.20024753933447748, 's': 19.82849512498178, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.71593523,0.0021578032,0.5416285,0.0062903203,0.50247943,0.007182562
"{'alpha': 0.20024753933447748, 's': 19.82849512498178, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.72041214,0.0023475827,0.54555583,0.006718629,0.5105812,0.014323187
"{'alpha': 0.20024753933447748, 's': 19.82849512498178, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.7196716,0.0023096565,0.5519601,0.0071117464,0.521046,0.009743007
"{'alpha': 0.20024753933447748, 's': 19.82849512498178, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.7195329,0.005392947,0.5514295,0.004070423,0.5023988,0.009288387
"{'alpha': 0.744154168814097, 's': 613.2864544642706, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.7171242,0.0011337226,0.5637184,0.0044845454,0.49267578,0.0060699927
"{'alpha': 0.744154168814097, 's': 613.2864544642706, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.72035563,0.0019810528,0.5419651,0.00887762,0.49328798,0.008845993
"{'alpha': 0.744154168814097, 's': 613.2864544642706, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.71857953,0.0011861115,0.5505277,0.008065061,0.5024847,0.01404509
"{'alpha': 0.744154168814097, 's': 613.2864544642706, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.7192856,0.00258608,0.5541734,0.007466375,0.5052156,0.011361874
"{'alpha': 0.744154168814097, 's': 613.2864544642706, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.71720743,0.0039270036,0.54966336,0.00524755,0.4992372,0.0099375285
"{'alpha': 0.19289200304058374, 's': 0.003995358964967075, 'num.impute.selected.cpo': 'impute.mean'}",0.05,0.7231256,0.009129201,0.6804334,0.0047151535,0.78015125,0.00710705
"{'alpha': 0.19289200304058374, 's': 0.003995358964967075, 'num.impute.selected.cpo': 'impute.mean'}",0.25,0.823081,0.003944853,0.80433524,0.0044467794,0.9240268,0.003072553
"{'alpha': 0.19289200304058374, 's': 0.003995358964967075, 'num.impute.selected.cpo': 'impute.mean'}",0.5,0.8626868,0.0068111313,0.8462164,0.0071585607,0.9538871,0.0027420651
"{'alpha': 0.19289200304058374, 's': 0.003995358964967075, 'num.impute.selected.cpo': 'impute.mean'}",0.75,0.878636,0.008752298,0.8601861,0.006126609,0.9633862,0.0029967688
"{'alpha': 0.19289200304058374, 's': 0.003995358964967075, 'num.impute.selected.cpo': 'impute.mean'}",1.0,0.86526906,0.015854385,0.8580583,0.0077483077,0.9601099,0.004204307
"{'alpha': 0.7008447521659813, 's': 51.12575909419637, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.7168043,0.0015048384,0.57572335,0.0052784383,0.49477202,0.0026518877
"{'alpha': 0.7008447521659813, 's': 51.12575909419637, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.72104466,0.0011364621,0.536445,0.0066457554,0.48281878,0.0072012064
"{'alpha': 0.7008447521659813, 's': 51.12575909419637, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.7182225,0.0012734412,0.5428304,0.0070466814,0.4956131,0.0141337095
"{'alpha': 0.7008447521659813, 's': 51.12575909419637, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.7199148,0.0016098352,0.5500006,0.0076192985,0.5022003,0.011124603
"{'alpha': 0.7008447521659813, 's': 51.12575909419637, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.7186837,0.0051502706,0.5476933,0.0052579083,0.49208084,0.009915345
"{'alpha': 0.293228105869234, 's': 1.7751792340086565, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.7092596,0.0029419735,0.58966213,0.003002334,0.53719676,0.0051518236
"{'alpha': 0.293228105869234, 's': 1.7751792340086565, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.7105483,0.002908141,0.553481,0.0063941358,0.5316981,0.007148128
"{'alpha': 0.293228105869234, 's': 1.7751792340086565, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.71393055,0.0052154567,0.5528229,0.010354251,0.5450121,0.014732617
"{'alpha': 0.293228105869234, 's': 1.7751792340086565, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.7167176,0.0051976163,0.56206375,0.009618798,0.5573108,0.018139644
"{'alpha': 0.293228105869234, 's': 1.7751792340086565, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.71966034,0.007525804,0.5625953,0.010210038,0.5565799,0.014446858
"{'alpha': 0.7744794542685887, 's': 0.06046883085309072, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.77739316,0.007523369,0.7779209,0.0062196893,0.89245623,0.005470791
"{'alpha': 0.7744794542685887, 's': 0.06046883085309072, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.86964387,0.0041091675,0.85856503,0.0063368133,0.95535886,0.0037327788
"{'alpha': 0.7744794542685887, 's': 0.06046883085309072, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.87979,0.004443924,0.85990334,0.008079036,0.957317,0.0029357036
"{'alpha': 0.7744794542685887, 's': 0.06046883085309072, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.88492393,0.006241072,0.8650629,0.008309374,0.96074694,0.0023487401
"{'alpha': 0.7744794542685887, 's': 0.06046883085309072, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.86296827,0.017387109,0.85480845,0.010374695,0.95781434,0.0035160417
"{'alpha': 0.005108838763799861, 's': 3.390510978124575, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.8061306,0.0035191008,0.7396997,0.0066620964,0.8420442,0.0050450885
"{'alpha': 0.005108838763799861, 's': 3.390510978124575, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.84980667,0.0036735677,0.7903837,0.0076001533,0.895253,0.007112026
"{'alpha': 0.005108838763799861, 's': 3.390510978124575, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.85123646,0.0032246793,0.7719988,0.009032267,0.8906624,0.0049565504
"{'alpha': 0.005108838763799861, 's': 3.390510978124575, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.85806847,0.004289684,0.77798086,0.010046338,0.89372027,0.0034917528
"{'alpha': 0.005108838763799861, 's': 3.390510978124575, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.8407885,0.012706755,0.7726608,0.011167925,0.8965699,0.005845013
"{'alpha': 0.11285765363170797, 's': 597.9653560340748, 'num.impute.selected.cpo': 'impute.mean'}",0.05,0.7174826,0.0011020458,0.5535053,0.0059488122,0.48338133,0.00564095
"{'alpha': 0.11285765363170797, 's': 597.9653560340748, 'num.impute.selected.cpo': 'impute.mean'}",0.25,0.7220038,0.0014446414,0.5474244,0.0082918545,0.489539,0.009010005
"{'alpha': 0.11285765363170797, 's': 597.9653560340748, 'num.impute.selected.cpo': 'impute.mean'}",0.5,0.72006273,0.0015681792,0.5550648,0.0076398402,0.50043476,0.011710189
"{'alpha': 0.11285765363170797, 's': 597.9653560340748, 'num.impute.selected.cpo': 'impute.mean'}",0.75,0.72099257,0.0025239985,0.5566472,0.007892369,0.50983983,0.008705669
"{'alpha': 0.11285765363170797, 's': 597.9653560340748, 'num.impute.selected.cpo': 'impute.mean'}",1.0,0.71756727,0.0042696265,0.5537535,0.00595919,0.50039744,0.0066943476
"{'alpha': 0.11095367198744666, 's': 0.0012171048800347576, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.7214878,0.009438004,0.6679132,0.007691326,0.7384228,0.009115077
"{'alpha': 0.11095367198744666, 's': 0.0012171048800347576, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.8177317,0.004420709,0.77956504,0.0047614775,0.88628656,0.0049409117
"{'alpha': 0.11095367198744666, 's': 0.0012171048800347576, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.8570112,0.007933136,0.8323951,0.008115529,0.92867243,0.0042529833
