hp_key,train_frac,f1,f1_std,acc,acc_std,auc,auc_std
"{'alpha': 0.7004371218578347, 's': 0.10526188266248665, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.91153413,0.0012218264,0.8301884,0.006182281,0.5442563,0.009348601
"{'alpha': 0.7004371218578347, 's': 0.10526188266248665, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.9119477,0.000950779,0.8360527,0.005427692,0.53384006,0.012652192
"{'alpha': 0.7004371218578347, 's': 0.10526188266248665, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.912354,0.0012545768,0.83244073,0.0036407951,0.5517529,0.0084776655
"{'alpha': 0.7004371218578347, 's': 0.10526188266248665, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.9119765,0.0012571323,0.82733285,0.0037575867,0.5300479,0.008357043
"{'alpha': 0.7004371218578347, 's': 0.10526188266248665, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.9095958,0.0012481918,0.8275369,0.0028728303,0.5038433,0.008286052
"{'alpha': 0.8441866428504345, 's': 0.11813167832659714, 'num.impute.selected.cpo': 'impute.mean'}",0.05,0.91053617,0.0010279332,0.8192046,0.0058734827,0.5288369,0.010589344
"{'alpha': 0.8441866428504345, 's': 0.11813167832659714, 'num.impute.selected.cpo': 'impute.mean'}",0.25,0.91093636,0.0006597042,0.82704145,0.0030582577,0.5068823,0.006290605
"{'alpha': 0.8441866428504345, 's': 0.11813167832659714, 'num.impute.selected.cpo': 'impute.mean'}",0.5,0.9117888,0.0014959098,0.8204752,0.0024309151,0.5203661,0.007016823
"{'alpha': 0.8441866428504345, 's': 0.11813167832659714, 'num.impute.selected.cpo': 'impute.mean'}",0.75,0.911899,0.0012324807,0.8163147,0.0023436176,0.5108165,0.011117874
"{'alpha': 0.8441866428504345, 's': 0.11813167832659714, 'num.impute.selected.cpo': 'impute.mean'}",1.0,0.9095577,0.00075794547,0.82028455,0.0017374243,0.49787617,0.005916174
"{'alpha': 0.6765143359376254, 's': 0.003429410905614047, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.8914585,0.0029065886,0.7763781,0.015841682,0.6045912,0.005174913
