hp_key,train_frac,f1,f1_std,acc,acc_std,auc,auc_std
"{'alpha': 0.7004371218578347, 's': 0.10526188266248665, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.9976196,0.00012760614,0.9901042,0.00032519852,0.5802168,0.016657548
"{'alpha': 0.7004371218578347, 's': 0.10526188266248665, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.9979417,0.00013468595,0.9910985,0.00026093575,0.54669803,0.007902903
"{'alpha': 0.7004371218578347, 's': 0.10526188266248665, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.99789697,0.00017460131,0.990845,0.0002802959,0.5275899,0.008678294
"{'alpha': 0.7004371218578347, 's': 0.10526188266248665, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.9980494,0.00021507461,0.990636,0.00041860781,0.5200592,0.010820018
"{'alpha': 0.7004371218578347, 's': 0.10526188266248665, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.9979305,0.00012411119,0.9916214,0.00023418225,0.5291184,0.013041854
"{'alpha': 0.8441866428504345, 's': 0.11813167832659714, 'num.impute.selected.cpo': 'impute.mean'}",0.05,0.9975254,0.00013966342,0.989529,0.00041123354,0.5509045,0.018397143
"{'alpha': 0.8441866428504345, 's': 0.11813167832659714, 'num.impute.selected.cpo': 'impute.mean'}",0.25,0.99784696,0.00013835523,0.9907915,0.00029983412,0.526529,0.0063573522
"{'alpha': 0.8441866428504345, 's': 0.11813167832659714, 'num.impute.selected.cpo': 'impute.mean'}",0.5,0.9977867,0.00019552259,0.9904869,0.00028473363,0.5134484,0.007615705
"{'alpha': 0.8441866428504345, 's': 0.11813167832659714, 'num.impute.selected.cpo': 'impute.mean'}",0.75,0.9979733,0.00023030036,0.9901937,0.0002691608,0.5137968,0.008640864
"{'alpha': 0.8441866428504345, 's': 0.11813167832659714, 'num.impute.selected.cpo': 'impute.mean'}",1.0,0.9977814,0.00016682789,0.9907913,0.00032455364,0.5084995,0.014503223
"{'alpha': 0.6765143359376254, 's': 0.003429410905614047, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.99813557,0.00017615382,0.99164593,0.00035954357,0.8588257,0.0139355
"{'alpha': 0.6765143359376254, 's': 0.003429410905614047, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.9986051,8.487235e-05,0.99328506,0.00027363232,0.8567685,0.0075310264
"{'alpha': 0.6765143359376254, 's': 0.003429410905614047, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.9987496,7.971534e-05,0.99320525,0.00020368297,0.84637374,0.0103368
"{'alpha': 0.6765143359376254, 's': 0.003429410905614047, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.99888563,0.0001031302,0.99357826,0.00020753602,0.8609737,0.0094493255
"{'alpha': 0.6765143359376254, 's': 0.003429410905614047, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.99895585,0.0001789109,0.9942643,0.00023022035,0.87451583,0.010606501
"{'alpha': 0.7278580572480748, 's': 1.757426854637206, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.99736756,0.000102718215,0.9880638,0.0004470498,0.4914872,0.01257285
"{'alpha': 0.7278580572480748, 's': 1.757426854637206, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.99758804,0.00019933442,0.98938954,0.00040803326,0.4771603,0.0044560432
"{'alpha': 0.7278580572480748, 's': 1.757426854637206, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.99743825,0.00019932888,0.9892163,0.00040699777,0.47597432,0.0037756355
"{'alpha': 0.7278580572480748, 's': 1.757426854637206, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.9976214,0.00022090154,0.9888892,0.0003967676,0.4784054,0.0052737105
"{'alpha': 0.7278580572480748, 's': 1.757426854637206, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.99751264,0.00015095931,0.9897357,0.00030605047,0.46811095,0.012502277
"{'alpha': 0.9514579574463393, 's': 0.00471442514647118, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.99813926,0.000165038,0.99132967,0.00034764642,0.8179493,0.017018372
"{'alpha': 0.9514579574463393, 's': 0.00471442514647118, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.9985458,7.554774e-05,0.9927867,0.00026846814,0.8116382,0.010168022
"{'alpha': 0.9514579574463393, 's': 0.00471442514647118, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.99866104,7.5033015e-05,0.99265146,0.00017352261,0.7989794,0.013389947
"{'alpha': 0.9514579574463393, 's': 0.00471442514647118, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.9988141,0.00011042518,0.99308825,0.00023643272,0.8120762,0.011952246
"{'alpha': 0.9514579574463393, 's': 0.00471442514647118, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.99886787,0.000169578,0.993841,0.00022484567,0.8294428,0.012353604
"{'alpha': 0.012703197034767633, 's': 1.1181600691291653, 'num.impute.selected.cpo': 'impute.mean'}",0.05,0.997143,0.00015790436,0.9893792,0.00046124283,0.58786756,0.015612041
"{'alpha': 0.012703197034767633, 's': 1.1181600691291653, 'num.impute.selected.cpo': 'impute.mean'}",0.25,0.99757946,0.00020011111,0.990586,0.00044987508,0.5563921,0.008893969
"{'alpha': 0.012703197034767633, 's': 1.1181600691291653, 'num.impute.selected.cpo': 'impute.mean'}",0.5,0.9975778,0.0001822326,0.99017173,0.0004270127,0.53834033,0.014235704
"{'alpha': 0.012703197034767633, 's': 1.1181600691291653, 'num.impute.selected.cpo': 'impute.mean'}",0.75,0.9976956,0.00024914078,0.989447,0.00025664197,0.53679323,0.011482491
"{'alpha': 0.012703197034767633, 's': 1.1181600691291653, 'num.impute.selected.cpo': 'impute.mean'}",1.0,0.99775994,0.00023365031,0.9902336,0.0003130968,0.53452367,0.014048002
"{'alpha': 0.41358769878652346, 's': 0.015842774198612544, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.9980253,0.0001394014,0.99174136,0.00030582302,0.76154363,0.016987132
"{'alpha': 0.41358769878652346, 's': 0.015842774198612544, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.998463,9.46979e-05,0.99310714,0.00018857952,0.74954456,0.013778256
"{'alpha': 0.41358769878652346, 's': 0.015842774198612544, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.99851644,9.87373e-05,0.99279517,0.00022484257,0.73260313,0.015467806
"{'alpha': 0.41358769878652346, 's': 0.015842774198612544, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.99862367,0.00013026717,0.9928891,0.00023800657,0.74496347,0.013924935
"{'alpha': 0.41358769878652346, 's': 0.015842774198612544, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.9986881,0.00012146219,0.99379265,0.00017631165,0.7729553,0.014779983
"{'alpha': 0.04881279380000003, 's': 0.6713668295562348, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.99740505,0.00014037383,0.98869956,0.00046412784,0.5736657,0.01766995
"{'alpha': 0.04881279380000003, 's': 0.6713668295562348, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.99775505,0.0001297581,0.9897791,0.00042974713,0.53777677,0.0075602783
"{'alpha': 0.04881279380000003, 's': 0.6713668295562348, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.9976783,0.00022052041,0.98917085,0.0004215709,0.5172129,0.013323367
"{'alpha': 0.04881279380000003, 's': 0.6713668295562348, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.9977986,0.00022431533,0.98850995,0.00033065965,0.51790017,0.0101816
"{'alpha': 0.04881279380000003, 's': 0.6713668295562348, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.9977628,0.0002483874,0.98978007,0.0003127257,0.5097836,0.01328648
"{'alpha': 0.09992856132121142, 's': 0.23486273580401892, 'num.impute.selected.cpo': 'impute.mean'}",0.05,0.9974669,0.00014793924,0.9898947,0.000469834,0.5948753,0.018698493
"{'alpha': 0.09992856132121142, 's': 0.23486273580401892, 'num.impute.selected.cpo': 'impute.mean'}",0.25,0.99785125,0.00015167973,0.99112064,0.0003841216,0.5716022,0.009566436
"{'alpha': 0.09992856132121142, 's': 0.23486273580401892, 'num.impute.selected.cpo': 'impute.mean'}",0.5,0.997841,0.00018174364,0.9907182,0.00030900928,0.5531993,0.015489909
"{'alpha': 0.09992856132121142, 's': 0.23486273580401892, 'num.impute.selected.cpo': 'impute.mean'}",0.75,0.99796027,0.00022583747,0.99020183,0.00025830223,0.55518305,0.013670602
"{'alpha': 0.09992856132121142, 's': 0.23486273580401892, 'num.impute.selected.cpo': 'impute.mean'}",1.0,0.9979515,0.00022872174,0.9909744,0.00025332475,0.5571123,0.01476691
"{'alpha': 0.5080663057670065, 's': 37.19371664213484, 'num.impute.selected.cpo': 'impute.mean'}",0.05,0.99712914,9.569333e-05,0.9889393,0.00048767717,0.47164983,0.009754214
"{'alpha': 0.5080663057670065, 's': 37.19371664213484, 'num.impute.selected.cpo': 'impute.mean'}",0.25,0.997311,0.00017842531,0.99059325,0.00037147873,0.47917056,0.0039134
"{'alpha': 0.5080663057670065, 's': 37.19371664213484, 'num.impute.selected.cpo': 'impute.mean'}",0.5,0.997067,0.0001905753,0.9906063,0.00034595627,0.48733696,0.0049228556
"{'alpha': 0.5080663057670065, 's': 37.19371664213484, 'num.impute.selected.cpo': 'impute.mean'}",0.75,0.99728334,0.00013579564,0.9897847,0.00031861814,0.48586392,0.008292354
"{'alpha': 0.5080663057670065, 's': 37.19371664213484, 'num.impute.selected.cpo': 'impute.mean'}",1.0,0.99734956,0.00012764282,0.990629,0.0003416619,0.47968507,0.0119075775
"{'alpha': 0.20024753933447748, 's': 19.82849512498178, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.9971787,8.8324414e-05,0.98817503,0.00043986403,0.4853232,0.009301068
"{'alpha': 0.20024753933447748, 's': 19.82849512498178, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.997369,0.0001678941,0.98966265,0.00047886002,0.4815287,0.004167709
"{'alpha': 0.20024753933447748, 's': 19.82849512498178, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.99713326,0.00020179102,0.9893578,0.0004784154,0.4806471,0.0031900003
"{'alpha': 0.20024753933447748, 's': 19.82849512498178, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.99728346,0.00016837956,0.9886365,0.00036093962,0.48346725,0.006429311
"{'alpha': 0.20024753933447748, 's': 19.82849512498178, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.997382,0.00014378053,0.9898321,0.00026462553,0.47506338,0.013523388
"{'alpha': 0.744154168814097, 's': 613.2864544642706, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.9969897,8.101808e-05,0.9880972,0.00045889753,0.47890273,0.012235029
"{'alpha': 0.744154168814097, 's': 613.2864544642706, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.9971383,0.00017532568,0.990507,0.0005099094,0.49586335,0.006213188
"{'alpha': 0.744154168814097, 's': 613.2864544642706, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.9969433,0.0002091381,0.99049246,0.00048810232,0.4996558,0.0040183035
"{'alpha': 0.744154168814097, 's': 613.2864544642706, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.99711454,0.00012445895,0.9893675,0.00043641625,0.4902564,0.008500738
"{'alpha': 0.744154168814097, 's': 613.2864544642706, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.99711627,0.000115547366,0.9904647,0.00028115007,0.49828348,0.010994815
"{'alpha': 0.19289200304058374, 's': 0.003995358964967075, 'num.impute.selected.cpo': 'impute.mean'}",0.05,0.99796087,0.00018000521,0.99213344,0.00044670282,0.8820089,0.009700163
"{'alpha': 0.19289200304058374, 's': 0.003995358964967075, 'num.impute.selected.cpo': 'impute.mean'}",0.25,0.99850714,9.340693e-05,0.9937593,0.00024513656,0.886668,0.0051328796
"{'alpha': 0.19289200304058374, 's': 0.003995358964967075, 'num.impute.selected.cpo': 'impute.mean'}",0.5,0.9986826,8.367632e-05,0.99366456,0.00024201797,0.8800192,0.0077206413
"{'alpha': 0.19289200304058374, 's': 0.003995358964967075, 'num.impute.selected.cpo': 'impute.mean'}",0.75,0.99881065,9.765591e-05,0.99385345,0.00019150042,0.8984912,0.0070529925
"{'alpha': 0.19289200304058374, 's': 0.003995358964967075, 'num.impute.selected.cpo': 'impute.mean'}",1.0,0.99891126,0.00018289585,0.9944005,0.00020966564,0.9078034,0.008012513
"{'alpha': 0.7008447521659813, 's': 51.12575909419637, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.99700963,0.00012231147,0.988948,0.00032004947,0.4815742,0.010176204
"{'alpha': 0.7008447521659813, 's': 51.12575909419637, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.9972514,0.00014667,0.9906248,0.0003462882,0.48624462,0.006467637
"{'alpha': 0.7008447521659813, 's': 51.12575909419637, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.9971525,0.00015271107,0.9908017,0.00037178997,0.49501342,0.0033076725
"{'alpha': 0.7008447521659813, 's': 51.12575909419637, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.9973774,0.00017763105,0.9901244,0.00034428108,0.48744693,0.004325811
"{'alpha': 0.7008447521659813, 's': 51.12575909419637, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.9974203,9.706535e-05,0.9909442,0.00017811195,0.48287302,0.008354381
"{'alpha': 0.293228105869234, 's': 1.7751792340086565, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.9971374,0.00011434575,0.9887811,0.00039749045,0.4997508,0.010199758
"{'alpha': 0.293228105869234, 's': 1.7751792340086565, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.9974228,0.00019216911,0.98987216,0.00033615276,0.48088175,0.006480208
"{'alpha': 0.293228105869234, 's': 1.7751792340086565, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.99743384,0.00021095658,0.9897941,0.00031569257,0.47764587,0.0062312167
"{'alpha': 0.293228105869234, 's': 1.7751792340086565, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.99758804,0.00024153577,0.98934144,0.0003582329,0.4783388,0.006954464
"{'alpha': 0.293228105869234, 's': 1.7751792340086565, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.99744856,0.000155122,0.9902569,0.00022215085,0.46683803,0.012111706
"{'alpha': 0.7744794542685887, 's': 0.06046883085309072, 'num.impute.selected.cpo': 'impute.median'}",0.05,0.9978317,0.00015828345,0.98945904,0.00046442167,0.59904456,0.021316325
"{'alpha': 0.7744794542685887, 's': 0.06046883085309072, 'num.impute.selected.cpo': 'impute.median'}",0.25,0.9981345,8.6984466e-05,0.99064046,0.0003609095,0.57176244,0.010128918
"{'alpha': 0.7744794542685887, 's': 0.06046883085309072, 'num.impute.selected.cpo': 'impute.median'}",0.5,0.99801856,0.00015240638,0.9900548,0.00031203034,0.5456231,0.016107863
"{'alpha': 0.7744794542685887, 's': 0.06046883085309072, 'num.impute.selected.cpo': 'impute.median'}",0.75,0.9982136,0.00019023461,0.990116,0.00036327564,0.54040045,0.0122564295
"{'alpha': 0.7744794542685887, 's': 0.06046883085309072, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.99811953,0.00015388665,0.9911296,0.0003044089,0.5472883,0.01386559
"{'alpha': 0.005108838763799861, 's': 3.390510978124575, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.9969635,0.00015161696,0.9893581,0.0003802336,0.5692735,0.0144936275
"{'alpha': 0.005108838763799861, 's': 3.390510978124575, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.9974394,0.00022511322,0.9903251,0.00041369974,0.53400284,0.0068269265
"{'alpha': 0.005108838763799861, 's': 3.390510978124575, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.99747324,0.00021921104,0.9899389,0.00034521875,0.51924086,0.008682369
"{'alpha': 0.005108838763799861, 's': 3.390510978124575, 'num.impute.selected.cpo': 'impute.hist'}",0.75,0.9975945,0.00025183434,0.98915184,0.00034448932,0.51844054,0.008544333
"{'alpha': 0.005108838763799861, 's': 3.390510978124575, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.9976531,0.00019287657,0.9902171,0.00017157981,0.5214172,0.00983615
"{'alpha': 0.11285765363170797, 's': 597.9653560340748, 'num.impute.selected.cpo': 'impute.mean'}",0.05,0.99681437,0.00010604103,0.98870105,0.000572148,0.47949594,0.008437744
"{'alpha': 0.11285765363170797, 's': 597.9653560340748, 'num.impute.selected.cpo': 'impute.mean'}",0.25,0.9971654,0.000186924,0.9905673,0.00055683975,0.48886433,0.0034312715
"{'alpha': 0.11285765363170797, 's': 597.9653560340748, 'num.impute.selected.cpo': 'impute.mean'}",0.5,0.9969393,0.00023096817,0.99062145,0.00046568085,0.5004821,0.0051430655
"{'alpha': 0.11285765363170797, 's': 597.9653560340748, 'num.impute.selected.cpo': 'impute.mean'}",0.75,0.9970686,0.00012535427,0.98951626,0.0004001798,0.4980863,0.010638094
"{'alpha': 0.11285765363170797, 's': 597.9653560340748, 'num.impute.selected.cpo': 'impute.mean'}",1.0,0.9971706,0.00017661168,0.99059474,0.00040952725,0.4970525,0.012928566
"{'alpha': 0.11095367198744666, 's': 0.0012171048800347576, 'num.impute.selected.cpo': 'impute.hist'}",0.05,0.9980885,0.00018314332,0.99237555,0.00056529924,0.92674637,0.0064075766
"{'alpha': 0.11095367198744666, 's': 0.0012171048800347576, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.9987009,0.00012017378,0.99468625,0.00022740025,0.9403679,0.0034907623
"{'alpha': 0.11095367198744666, 's': 0.0012171048800347576, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.9989465,7.023239e-05,0.99497014,0.00020984912,0.9420802,0.0039438615
